vehicle_id,bank_id,fuel_type,annual_fuel_consumption_l,reporting_year,scope1_tco2e_2024,scope1_tco2e_2024_clean,vehicle_type,registration_year,annual_km_2024,annual_electricity_consumption_kwh,emission_factor_source,emissions_g_co2_per_km,annual_km_2022,annual_km_2023,scope1_check,scope1_delta_pct,scope1_recalc,delta_pct,scope1_fuel_path,delta_fuel_path,scope1_tco2e_2024_original
VEH0134,BANK01,diesel,1177.0,2020,3.14259,3.14259,suv,2020,21461,0.0,NEDC,177,20402,21013,3.798597,17.269455011942572,3.798597,0.0003182078533577,0.0,,3.1426
VEH0135,BANK01,diesel,1890.2,2020,5.046834,5.046834,executive,2020,34791,0.0,NEDC,134,35480,34204,4.661994,8.254107577144033,4.661994,0.0006736942220698,0.0,,5.0468
VEH0136,BANK01,hybrid,1708.8,2023,4.562496,4.562496,van,2023,20668,0.0,manufacturer_declared,92,20038,21605,1.901456,139.94770323373243,1.901456,8.767123286949991e-05,4.579584,0.373046984180215,4.5625
VEH0137,BANK01,diesel,1750.2,2018,4.673034,4.673034,sedan,2018,21495,0.0,NEDC,180,21498,20517,3.8691,20.77744178232664,3.8691,0.0007275839931588,0.0,,4.673
VEH0138,BANK01,petrol,1855.0,2019,4.95285,4.95285,van,2019,32377,0.0,manufacturer_declared,154,30962,31116,4.986058,0.6670199183403003,4.986058,0.0010095299628469,4.28505,15.583248736887548,4.9528
VEH0139,BANK01,hybrid,1454.4,2018,3.883248,3.883248,suv,2018,28887,0.0,DEFRA_fleet_average,88,30415,30104,2.542056,52.75823978700704,2.542056,0.0012360939431409,3.897792,0.3743657947884438,3.8832
VEH0140,BANK01,diesel,1155.7,2020,3.085719,3.085719,van,2020,16702,0.0,DEFRA_fleet_average,176,15511,17539,2.939552,4.971778012431832,2.939552,0.0006157435914052,0.0,,3.0857
VEH0141,BANK01,petrol,1585.4,2019,4.233018,4.233018,suv,2019,22849,0.0,manufacturer_declared,186,21051,22993,4.249914,0.397984523922149,4.249914,0.0004252303331145,3.662274000000001,15.58392408651016,4.233
VEH0142,BANK01,diesel,1154.6,2019,3.082782,3.082782,van,2019,22078,0.0,manufacturer_declared,139,21529,21688,3.068842,0.4548295415664976,3.068842,0.0005838847800796,0.0,,3.0828
VEH0143,BANK01,petrol,870.6,2019,2.324502,2.324502,compact,2019,15231,0.0,WLTP,174,15161,15451,2.650194,12.289439942887196,2.650194,8.604000859692264e-05,2.011086,15.584316135660028,2.3245
VEH0144,BANK01,petrol,1169.2,2023,3.121764,3.121764,van,2023,14563,0.0,manufacturer_declared,179,14260,14550,2.606777,19.757079335900222,2.606777,0.0011531808571882,2.7008520000000003,15.585748497140887,3.1218
VEH0145,BANK01,diesel,870.8,2023,2.325036,2.325036,executive,2023,13445,0.0,manufacturer_declared,139,12386,13394,1.868855,24.407725585987155,1.868855,0.0015483870967614,0.0,,2.325
VEH0146,BANK01,diesel,1922.9,2019,5.134143,5.134143,compact,2019,26604,0.0,NEDC,149,24652,25356,3.963996,29.51829416578625,3.963996,0.000837537250926,0.0,,5.1341
VEH0147,BANK01,diesel,2030.4,2019,5.421168,5.421168,van,2019,27387,0.0,NEDC,172,25586,27271,4.710564,15.086006686248188,4.710564,0.0005902752158199,0.0,,5.4212
VEH0148,BANK01,electric,0.0,2024,0.0,0.0,van,2024,29601,5328.2,WLTP,3,28384,28528,0.088803,0.0033782642478328,0.088803,100.0,0.0,,0.0888
VEH0149,BANK01,petrol,542.5,2022,1.448475,1.448475,compact,2022,9648,0.0,DEFRA_fleet_average,179,9395,9507,1.726992,16.125841926308876,1.726992,0.0017259233689983,1.253175,15.586410517286092,1.4485
VEH0150,BANK01,diesel,1218.2,2019,3.252594,3.252594,executive,2019,18112,0.0,NEDC,168,19235,19147,3.042816,6.894403079252902,3.042816,0.0001844678103655,0.0,,3.2526
VEH0151,BANK01,petrol,1203.1,2022,3.212277,3.212277,suv,2022,18135,0.0,WLTP,176,18725,18679,3.19176,0.6435320951449984,3.19176,0.00071599788314,2.779161,15.585243172309903,3.2123
VEH0152,BANK01,diesel,541.4,2020,1.445538,1.445538,executive,2020,8537,0.0,manufacturer_declared,176,7892,8117,1.502512,3.794445568487976,1.502512,0.002628848149428,0.0,,1.4455
VEH0153,BANK01,diesel,1540.4,2021,4.112868,4.112868,suv,2021,23621,0.0,manufacturer_declared,166,23879,24220,3.921086,4.891859041092186,3.921086,0.0007780398259143,0.0,,4.1129
VEH0154,BANK01,hybrid,1006.3,2021,2.686821,2.686821,van,2021,12677,0.0,DEFRA_fleet_average,86,12284,12742,1.090222,146.44521941402758,1.090222,0.0007815989281029,2.696884,0.3739130047862638,2.6868
VEH0155,BANK01,diesel,2610.1,2022,6.968967,6.968967,compact,2022,31522,0.0,DEFRA_fleet_average,149,30346,31772,4.696778,48.37831381427864,4.696778,0.0004735256134333,0.0,,6.969
VEH0156,BANK01,petrol,1732.1,2021,4.624707,4.624707,van,2021,30348,0.0,DEFRA_fleet_average,143,32019,29165,4.339764,6.565702651111906,4.339764,0.0001513611693751,4.001151,15.58424063475734,4.6247
VEH0157,BANK01,hybrid,1070.3,2021,2.857701,2.857701,compact,2021,16238,0.0,manufacturer_declared,87,16948,16118,1.412706,102.28554278101744,1.412706,3.4993176335506806e-05,2.868404,0.3731691909507882,2.8577
VEH0158,BANK01,diesel,2291.6,2018,6.118572,6.118572,compact,2018,31883,0.0,NEDC,168,32236,31395,5.356344,14.230900778590764,5.356344,0.0004576210244087,0.0,,6.1186
VEH0159,BANK01,electric,0.0,2021,0.0,0.0,executive,2021,34665,6239.7,WLTP,4,34382,34793,0.13866,0.0288475407471401,0.13866,100.0,0.0,,0.1387
VEH0160,BANK01,hybrid,1426.2,2019,3.807954,3.807954,executive,2019,23429,0.0,NEDC,96,23647,22510,2.249184,69.30584603127177,2.249184,0.0012079831932712,3.822216000000001,0.3719308380269632,3.808
VEH0161,BANK01,diesel,856.2,2020,2.286054,2.286054,executive,2020,16054,0.0,NEDC,178,17044,15376,2.857612,19.999636059758995,2.857612,0.0020121604479142,0.0,,2.2861
VEH0162,BANK01,electric,0.0,2019,0.0,0.0,sedan,2019,34214,6158.5,WLTP,4,32332,34926,0.136856,0.0321505816332411,0.136856,100.0,0.0,,0.1369
VEH0163,BANK01,petrol,1959.3,2023,5.231331,5.231331,suv,2023,25702,0.0,NEDC,194,25668,24471,4.986188,4.915819459675403,4.986188,0.0005925869286772,4.525983,15.583730650336069,5.2313
VEH0164,BANK01,hybrid,953.7,2022,2.546379,2.546379,compact,2022,11974,0.0,manufacturer_declared,87,11019,11732,1.041738,144.43766090898094,1.041738,0.0008246936852132,2.5559160000000003,0.3723127051123777,2.5464
VEH0165,BANK01,diesel,2583.2,2021,6.897144,6.897144,suv,2021,29148,0.0,WLTP,138,30488,29034,4.022424,71.46626014562364,4.022424,0.000637949283031,0.0,,6.8971
VEH0166,BANK01,petrol,2791.3,2018,7.452771,7.452771,sedan,2018,34445,0.0,WLTP,179,33728,32743,6.165655,20.876046421669717,6.165655,0.0003891155002094,6.447903,15.58486534304253,7.4528
VEH0167,BANK01,hybrid,566.0,2019,1.51122,1.51122,compact,2019,10515,0.0,NEDC,109,10295,10224,1.146135,31.851832463017026,1.146135,0.0013234515616668,1.51688,0.3744528242181258,1.5112
VEH0168,BANK01,hybrid,702.9,2022,1.876743,1.876743,suv,2022,13022,0.0,DEFRA_fleet_average,80,13178,12796,1.04176,80.14705882352942,1.04176,0.0022912559279594,1.883772,0.375416982522311,1.8767
VEH0169,BANK01,diesel,2786.6,2023,7.440222,7.440222,compact,2023,34662,0.0,DEFRA_fleet_average,145,32331,36699,5.02599,48.03451658280258,5.02599,0.0002956909760545,0.0,,7.4402
VEH0170,BANK01,diesel,1460.0,2019,3.8982,3.8982,executive,2019,27452,0.0,WLTP,130,27418,27775,3.56876,9.231217565765135,3.56876,0.0,0.0,,3.8982
VEH0171,BANK01,petrol,1580.5,2021,4.219935,4.219935,compact,2021,27490,0.0,WLTP,147,27547,28021,4.04103,4.426346748230027,4.04103,0.0008294035403789,3.650955,15.583456931131726,4.2199
VEH0172,BANK01,hybrid,657.7,2018,1.756059,1.756059,suv,2018,8595,0.0,NEDC,99,8243,8994,0.850905,106.38026571708946,0.850905,0.0023347189795545,1.762636,0.3708082667096381,1.7561
VEH0173,BANK01,petrol,2405.6,2018,6.422952,6.422952,sedan,2018,30855,0.0,NEDC,165,28488,30978,5.091075,26.16195990041396,5.091075,0.0007473143390877,5.556935999999999,15.58527936978221,6.423
VEH0174,BANK01,petrol,2116.2,2021,5.650254,5.650254,sedan,2021,32532,0.0,DEFRA_fleet_average,180,30797,33058,5.85576,3.508682049810792,5.85576,0.0008141160646217,4.888421999999999,15.5853565833719,5.6503
VEH0175,BANK01,diesel,1049.9,2022,2.803233,2.803233,van,2022,17634,0.0,WLTP,141,18746,18683,2.486394,12.741584801121611,2.486394,0.0011772260274033,0.0,,2.8032
VEH0176,BANK01,electric,0.0,2018,0.0,0.0,van,2018,11726,2110.7,manufacturer_declared,4,11084,11054,0.046904,0.0085280573085536,0.046904,100.0,0.0,,0.0469
VEH0177,BANK01,diesel,1940.0,2018,5.1798,5.1798,sedan,2018,28277,0.0,WLTP,157,30316,29046,4.439489,16.675590366368745,4.439489,0.0,0.0,,5.1798
VEH0178,BANK01,petrol,464.6,2021,1.240482,1.240482,suv,2021,8353,0.0,WLTP,175,8298,8414,1.461775,15.13741854936636,1.461775,0.0014510278113544,1.073226,15.586092770767754,1.2405
VEH0179,BANK01,electric,0.0,2019,0.0,0.0,executive,2019,9526,1714.7,NEDC,0,9891,9892,0.0,,0.0,,0.0,,0.0
VEH0180,BANK01,petrol,1942.3,2020,5.185941,5.185941,suv,2020,25868,0.0,WLTP,173,27925,26197,4.475164,15.881786678655793,4.475164,0.0007906052951177,4.486713,15.583501775130262,5.1859
VEH0181,BANK02,petrol,1034.4,2021,2.761848,2.761848,sedan,2021,13496,0.0,NEDC,193,12728,13459,2.604728,6.030264964326404,2.604728,0.001737996958507,2.3894640000000003,15.582406765701418,2.7618
VEH0182,BANK02,diesel,1171.5,2020,3.127905,3.127905,suv,2020,15035,0.0,DEFRA_fleet_average,175,14792,14802,2.631125,18.88070692194404,2.631125,0.0001598516576698,0.0,,3.1279
VEH0183,BANK02,petrol,1325.2,2023,3.538284,3.538284,suv,2023,19478,0.0,WLTP,187,19960,18691,3.642386,2.857632332213009,3.642386,0.0004521945567084,3.061212,15.584938253214748,3.5383
VEH0184,BANK02,diesel,728.5,2019,1.945095,1.945095,sedan,2019,13374,0.0,WLTP,132,13651,12847,1.765368,10.180993424600423,1.765368,0.0002570561924853,0.0,,1.9451
VEH0185,BANK02,diesel,786.9,2023,2.101023,2.101023,executive,2023,13427,0.0,WLTP,148,12713,13948,1.987196,5.726863379354629,1.987196,0.0010947168015281,0.0,,2.101
VEH0186,BANK02,hybrid,2208.3,2021,5.896161,5.896161,sedan,2021,32553,0.0,manufacturer_declared,101,33575,31408,3.287853,79.33283513587743,3.287853,0.0006614429632665,5.9182440000000005,0.372475349106934,5.8962
VEH0187,BANK02,diesel,2568.0,2021,6.85656,6.85656,executive,2021,32312,0.0,WLTP,180,31588,33380,5.81616,17.888778850650606,5.81616,0.0005833795175489,0.0,,6.8566
VEH0188,BANK02,electric,0.0,2022,0.0,0.0,suv,2022,18914,3404.5,WLTP,0,17900,19866,0.0,,0.0,,0.0,,0.0
VEH0189,BANK02,diesel,1139.0,2024,3.04113,3.04113,suv,2024,22497,0.0,manufacturer_declared,157,22448,22995,3.532029,13.899347938536176,3.532029,0.0009864851533903,0.0,,3.0411
VEH0190,BANK02,diesel,1802.8,2019,4.813476,4.813476,van,2019,23837,0.0,NEDC,135,24470,23070,3.217995,49.58071718570104,3.217995,0.000498597694,0.0,,4.8135
VEH0191,BANK02,diesel,1025.4,2022,2.737818,2.737818,sedan,2022,14467,0.0,WLTP,180,14107,14680,2.60406,5.135826363447846,2.60406,0.0006574621959183,0.0,,2.7378
VEH0192,BANK02,hybrid,1422.7,2024,3.798609,3.798609,van,2024,22659,0.0,NEDC,101,22002,21352,2.288559,65.98217480956359,2.288559,0.0002369293950383,3.812836,0.3733703731290923,3.7986
VEH0193,BANK02,petrol,1190.5,2021,3.178635,3.178635,compact,2021,17542,0.0,manufacturer_declared,150,17894,18463,2.6313,20.799604758104355,2.6313,0.0011011136978546,2.750055,15.5831428825969,3.1786
VEH0194,BANK02,diesel,1185.8,2021,3.166086,3.166086,executive,2021,22813,0.0,WLTP,157,22615,21779,3.581641,11.60197239198456,3.581641,0.0004421843908967,0.0,,3.1661
VEH0195,BANK02,diesel,1785.2,2021,4.766484,4.766484,compact,2021,29312,0.0,DEFRA_fleet_average,131,30104,27768,3.839872,24.131741891396366,3.839872,0.0003356760725809,0.0,,4.7665
VEH0196,BANK02,diesel,1228.8,2020,3.280896,3.280896,van,2020,15611,0.0,NEDC,162,15671,14731,2.528982,29.73204237910748,2.528982,0.00012191776647,0.0,,3.2809
VEH0197,BANK02,diesel,994.2,2023,2.654514,2.654514,compact,2023,13472,0.0,manufacturer_declared,158,14396,13474,2.128576,24.70778586247333,2.128576,0.0005274062911936,0.0,,2.6545
VEH0198,BANK02,diesel,2222.9,2018,5.935143,5.935143,sedan,2018,26504,0.0,manufacturer_declared,141,26028,27362,3.737064,58.81718910888334,3.737064,0.0007245033782041,0.0,,5.9351
VEH0199,BANK02,petrol,649.5,2024,1.734165,1.734165,sedan,2024,11536,0.0,NEDC,140,12299,12193,1.61504,7.37814543293045,1.61504,0.0020182216584019,1.500345,15.58674838120565,1.7342
VEH0200,BANK02,hybrid,1088.1,2018,2.905227,2.905227,executive,2018,20561,0.0,DEFRA_fleet_average,80,20150,19742,1.64488,76.6207869267059,1.64488,0.0009293680297473,2.916108,0.3740602199918569,2.9052
VEH0201,BANK02,petrol,1121.8,2021,2.995206,2.995206,sedan,2021,17923,0.0,WLTP,141,17734,17933,2.527143,18.521191717287067,2.527143,0.0002003205128188,2.591358,15.584184045585369,2.9952
VEH0202,BANK02,diesel,1261.2,2023,3.367404,3.367404,sedan,2023,23552,0.0,WLTP,147,23824,23170,3.462144,2.736570171546878,3.462144,0.0001187860070117,0.0,,3.3674
VEH0203,BANK02,diesel,2333.4,2022,6.230178,6.230178,compact,2022,34607,0.0,NEDC,152,35803,35899,5.260264,18.43892245712382,5.260264,0.0003531186799705,0.0,,6.2302
VEH0204,BANK02,petrol,2533.6,2019,6.764712,6.764712,sedan,2019,29540,0.0,NEDC,152,31540,29666,4.49008,50.65878558956635,4.49008,0.0001773914585998,5.852616,15.584210547898584,6.7647
VEH0205,BANK02,hybrid,2006.0,2018,5.35602,5.35602,executive,2018,32191,0.0,manufacturer_declared,106,34532,32238,3.412246,56.964064138400325,3.412246,0.0003734129947746,5.37608,0.3735063466317483,5.356
VEH0206,BANK02,diesel,1884.1,2018,5.030547,5.030547,executive,2018,25773,0.0,NEDC,145,24052,27238,3.737085,34.61026441731991,3.737085,0.0009343007653384,0.0,,5.0305
VEH0207,BANK02,electric,0.0,2023,0.0,0.0,van,2023,34900,6282.0,NEDC,0,36956,35051,0.0,,0.0,,0.0,,0.0
VEH0208,BANK02,diesel,1826.4,2022,4.876488,4.876488,sedan,2022,21634,0.0,DEFRA_fleet_average,158,21940,22891,3.418172,42.6639736092859,3.418172,0.0002460781298041,0.0,,4.8765
VEH0209,BANK02,diesel,811.6,2018,2.166972,2.166972,compact,2018,11159,0.0,DEFRA_fleet_average,131,10566,11489,1.461829,48.238952709242994,1.461829,0.0012921089063182,0.0,,2.167
VEH0210,BANK02,hybrid,919.5,2024,2.455065,2.455065,compact,2024,10460,0.0,WLTP,93,10016,10112,0.97278,152.3797775447686,0.97278,0.0014256038450575,2.4642600000000003,0.3717140236825862,2.4551
VEH0211,BANK02,hybrid,1495.3,2022,3.992451,3.992451,suv,2022,29806,0.0,NEDC,84,28849,30241,2.503704,59.46373852500136,2.503704,0.0012273011897354,4.007404,0.3719115916438679,3.9925
VEH0212,BANK02,petrol,1288.7,2024,3.440829,3.440829,executive,2024,22814,0.0,WLTP,154,21816,23432,3.513356,2.065147966787313,3.513356,0.0008428272494785,2.976897000000001,15.583441415675422,3.4408
VEH0213,BANK02,petrol,2380.5,2018,6.355935,6.355935,suv,2018,31872,0.0,DEFRA_fleet_average,195,34363,30949,6.21504,2.2664375450520025,6.21504,0.0005506694567183,5.498955,15.583779099847163,6.3559
VEH0214,BANK02,diesel,1845.7,2022,4.928019,4.928019,van,2022,25436,0.0,NEDC,141,25231,25109,3.586476,37.40507395002782,3.586476,0.0003855519480517,0.0,,4.928
VEH0215,BANK02,petrol,2149.6,2021,5.739432,5.739432,suv,2021,24346,0.0,NEDC,185,24229,22992,4.50401,27.42866911929591,4.50401,0.0005575495696419,4.965576,15.58377114759696,5.7394
VEH0216,BANK02,petrol,1435.8,2023,3.833586,3.833586,compact,2023,19123,0.0,WLTP,180,20072,18498,3.44214,11.372576362379217,3.44214,0.0003651919866491,3.316698,15.58483769098062,3.8336
VEH0217,BANK02,diesel,1053.4,2022,2.812578,2.812578,executive,2022,15952,0.0,manufacturer_declared,169,16705,15420,2.695888,4.3292599692568885,2.695888,0.0007821944108799,0.0,,2.8126
VEH0218,BANK02,diesel,1291.6,2020,3.448572,3.448572,compact,2020,18103,0.0,NEDC,163,17802,17676,2.950789,16.87043702548708,2.950789,0.0008119236791717,0.0,,3.4486
VEH0219,BANK02,diesel,2072.2,2020,5.532774,5.532774,suv,2020,26259,0.0,DEFRA_fleet_average,167,25432,27022,4.385253,26.16831913688904,4.385253,0.0004699248120315,0.0,,5.5328
VEH0220,BANK02,diesel,1143.6,2018,3.053412,3.053412,executive,2018,15856,0.0,manufacturer_declared,175,14612,15668,2.7748,10.04036326942482,2.7748,0.0003930045195487,0.0,,3.0534
VEH0221,BANK02,petrol,2029.8,2021,5.419566,5.419566,suv,2021,33855,0.0,manufacturer_declared,165,31239,33770,5.586075,2.980178390014458,5.586075,0.0006273525721512,4.688838,15.58514071076886,5.4196
VEH0222,BANK02,electric,0.0,2023,0.0,0.0,compact,2023,8097,1457.5,NEDC,1,7857,7950,0.008097,0.0370507595405647,0.008097,100.0,0.0,,0.0081
VEH0223,BANK02,diesel,840.7,2024,2.244669,2.244669,van,2024,16055,0.0,manufacturer_declared,142,15520,15914,2.27981,1.5400406174198715,2.27981,0.0013810308727176,0.0,,2.2447
VEH0224,BANK02,diesel,2609.9,2020,6.968433,6.968433,suv,2020,30600,0.0,DEFRA_fleet_average,155,30431,30308,4.743,46.91967109424414,4.743,0.0004735663853993,0.0,,6.9684
VEH0225,BANK02,electric,0.0,2024,0.0,0.0,suv,2024,21144,3805.9,DEFRA_fleet_average,1,22605,21623,0.021144,0.208096859629204,0.021144,100.0,0.0,,0.0211
VEH0226,BANK02,hybrid,737.9,2021,1.970193,1.970193,van,2021,14388,0.0,DEFRA_fleet_average,93,15109,14840,1.338084,47.2403825170916,1.338084,0.0003552938787873,1.977572,0.3727803589452195,1.9702
VEH0227,BANK02,diesel,720.3,2019,1.923201,1.923201,van,2019,11840,0.0,manufacturer_declared,175,11234,11773,2.072,7.181467181467182,2.072,5.199667220870077e-05,0.0,,1.9232
VEH0228,BANK02,diesel,1994.6,2020,5.325582,5.325582,van,2020,23308,0.0,WLTP,136,21445,22642,3.169888,68.00593585640881,3.169888,0.0003379900856213,0.0,,5.3256
VEH0229,BANK02,diesel,1441.1,2024,3.847737,3.847737,suv,2024,17464,0.0,DEFRA_fleet_average,171,16671,17505,2.986344,28.84316073432934,2.986344,0.0009616134313964,0.0,,3.8477
VEH0230,BANK02,petrol,1695.6,2021,4.527252,4.527252,van,2021,28495,0.0,DEFRA_fleet_average,159,28275,28471,4.530705,0.0751538667823193,4.530705,0.001060234576911,3.916836,15.58564106334808,4.5273
VEH0231,BANK02,diesel,709.5,2021,1.894365,1.894365,sedan,2021,11645,0.0,DEFRA_fleet_average,169,11481,11714,1.968005,3.740081961173875,1.968005,0.001847550675676,0.0,,1.8944
VEH0232,BANK02,petrol,1693.5,2020,4.521645,4.521645,compact,2020,29647,0.0,manufacturer_declared,197,29705,30536,5.840459,22.581427247413256,5.840459,0.0009952229299379,3.911985,15.583265273256425,4.5216
VEH0233,BANK02,petrol,1314.9,2020,3.510783,3.510783,suv,2020,22448,0.0,WLTP,151,23271,21215,3.389648,3.574176433659186,3.389648,0.0004842201207746,3.0374190000000003,15.584975270122422,3.5108
VEH0234,BANK02,hybrid,1109.7,2024,2.962899,2.962899,executive,2024,20276,0.0,manufacturer_declared,96,19257,19655,1.946496,52.21711218517788,1.946496,3.3750717192469835e-05,2.973996,0.3731007035651768,2.9629
VEH0235,BANK02,diesel,2235.3,2020,5.968251,5.968251,sedan,2020,34526,0.0,NEDC,150,32624,34891,5.1789,15.242619088995744,5.1789,0.0008210043060795,0.0,,5.9683
VEH0236,BANK02,electric,0.0,2022,0.0,0.0,compact,2022,17108,3079.4,DEFRA_fleet_average,0,18385,17479,0.0,,0.0,,0.0,,0.0
VEH0237,BANK02,diesel,1636.3,2024,4.368921,4.368921,compact,2024,19128,0.0,manufacturer_declared,133,20507,18022,2.544024,71.73187045405233,2.544024,0.0004806701915876,0.0,,4.3689
VEH0238,BANK02,diesel,491.7,2018,1.312839,1.312839,executive,2018,8842,0.0,WLTP,134,8921,9127,1.184828,10.800892619013052,1.184828,0.0029707495429709,0.0,,1.3128
VEH0239,BANK02,diesel,2444.8,2022,6.527616,6.527616,compact,2022,32339,0.0,manufacturer_declared,145,30235,33028,4.689155,39.20631755614816,4.689155,0.0002451130584052,0.0,,6.5276
VEH0240,BANK02,hybrid,1111.5,2024,2.967705,2.967705,sedan,2024,14736,0.0,NEDC,110,13967,14796,1.62096,83.0828644753726,1.62096,0.0001684806415828,2.97882,0.3733021800578908,2.9677
VEH0241,BANK02,electric,0.0,2021,0.0,0.0,executive,2021,21786,3921.5,WLTP,5,20693,21125,0.10893,0.0275406224180687,0.10893,100.0,0.0,,0.1089
VEH0242,BANK02,diesel,2282.7,2019,6.094809,6.094809,compact,2019,28534,0.0,WLTP,168,30661,28442,4.793712,27.14155543762329,4.793712,0.0001476668635473,0.0,,6.0948
VEH0243,BANK02,electric,0.0,2022,0.0,0.0,sedan,2022,34180,6152.4,manufacturer_declared,4,31544,33933,0.13672,0.0146284376828701,0.13672,100.0,0.0,,0.1367
VEH0244,BANK02,electric,0.0,2020,0.0,0.0,compact,2020,9211,1658.0,WLTP,4,9278,8895,0.036844,0.1194224297036216,0.036844,100.0,0.0,,0.0368
VEH0245,BANK02,diesel,1636.8,2020,4.370256,4.370256,sedan,2020,22344,0.0,WLTP,147,22898,22224,3.284568,33.055549466474744,3.284568,0.0010067958721353,0.0,,4.3703
VEH0246,BANK02,diesel,2120.1,2018,5.660667,5.660667,suv,2018,31827,0.0,manufacturer_declared,138,29291,31719,4.392126,28.882914561194283,4.392126,0.000582966770897,0.0,,5.6607
VEH0247,BANK02,diesel,2069.3,2022,5.525031,5.525031,suv,2022,23748,0.0,manufacturer_declared,141,25394,22369,3.348468,65.0008302304218,3.348468,0.0005610859728487,0.0,,5.525
VEH0248,BANK02,petrol,1342.9,2018,3.585543,3.585543,suv,2018,15432,0.0,DEFRA_fleet_average,195,15917,15833,3.00924,19.14968563491114,3.00924,0.0011992748570574,3.102099,15.58302942620465,3.5855
VEH0249,BANK02,diesel,2008.7,2022,5.363229,5.363229,executive,2022,32495,0.0,DEFRA_fleet_average,146,34792,32004,4.74427,13.045842669156682,4.74427,0.0005407219570333,0.0,,5.3632
VEH0250,BANK02,diesel,1690.8,2022,4.514436,4.514436,executive,2022,20475,0.0,NEDC,178,18973,20024,3.64455,23.867144091863192,3.64455,0.0007974481658626,0.0,,4.5144
VEH0251,BANK02,hybrid,1014.8,2018,2.709516,2.709516,sedan,2018,13371,0.0,WLTP,96,13192,13466,1.283616,111.08337696008772,1.283616,0.0005905148551399,2.7196640000000003,0.3737226363256823,2.7095
VEH0252,BANK02,diesel,1243.5,2018,3.320145,3.320145,compact,2018,16434,0.0,DEFRA_fleet_average,138,16482,17121,2.267892,46.395860120323206,2.267892,0.0013553808620244,0.0,,3.3201
VEH0253,BANK02,diesel,2005.6,2018,5.354952,5.354952,compact,2018,25473,0.0,WLTP,175,27001,25245,4.457775,20.12719349899896,4.457775,0.0008963585434265,0.0,,5.355
VEH0254,BANK02,diesel,1571.2,2023,4.195104,4.195104,executive,2023,18553,0.0,DEFRA_fleet_average,175,18946,19435,3.246775,29.20821430496416,3.246775,9.534933612240312e-05,0.0,,4.1951
VEH0255,BANK02,diesel,1916.8,2024,5.117856,5.117856,suv,2024,22313,0.0,NEDC,174,21873,21584,3.882462,31.82099399813829,3.882462,0.0008597276226564,0.0,,5.1179
VEH0256,BANK02,petrol,971.4,2020,2.593638,2.593638,sedan,2020,15524,0.0,DEFRA_fleet_average,150,16530,15026,2.3286,11.380228463454442,2.3286,0.0014651449722386,2.2439340000000003,15.5827221299735,2.5936
VEH0257,BANK02,petrol,2416.1,2024,6.450987,6.450987,executive,2024,29014,0.0,NEDC,192,30332,27922,5.570688,15.802572321408055,5.570688,0.0002015191443193,5.581191,15.584648509610227,6.451
VEH0258,BANK02,diesel,2045.7,2018,5.462019,5.462019,sedan,2018,31589,0.0,DEFRA_fleet_average,149,30481,29905,4.706761,16.04583279244473,4.706761,0.0003478579274989,0.0,,5.462
VEH0259,BANK02,diesel,920.9,2018,2.458803,2.458803,van,2018,11387,0.0,manufacturer_declared,164,11119,11933,1.867468,31.66490670790612,1.867468,0.0001220107369438,0.0,,2.4588
VEH0260,BANK02,hybrid,978.1,2023,2.611527,2.611527,compact,2023,19173,0.0,manufacturer_declared,98,18734,19306,1.878954,38.98690441596761,1.878954,0.0010338885697959,2.621308,0.3741643484855667,2.6115
VEH0261,BANK02,diesel,1897.5,2023,5.066325,5.066325,executive,2023,21428,0.0,WLTP,170,20314,21754,3.64276,39.078610723736944,3.64276,0.0004934567633172,0.0,,5.0663
VEH0262,BANK02,diesel,1150.4,2020,3.071568,3.071568,van,2020,14929,0.0,NEDC,156,14950,14992,2.328924,31.8892329676709,2.328924,0.0010418023180111,0.0,,3.0716
VEH0263,BANK02,hybrid,1063.4,2024,2.839278,2.839278,sedan,2024,18703,0.0,WLTP,80,18318,17775,1.49624,89.76233759289954,1.49624,0.000774838868734,2.849912,0.3723623746978877,2.8393
VEH0264,BANK02,diesel,837.4,2021,2.235858,2.235858,suv,2021,13413,0.0,NEDC,154,13647,13305,2.065602,8.244473039820829,2.065602,0.0018784382128045,0.0,,2.2359
VEH0265,BANK02,petrol,900.2,2020,2.403534,2.403534,van,2020,12281,0.0,NEDC,141,12780,12995,1.731621,38.80058049654053,1.731621,0.0014146037029277,2.079462,15.582780546122038,2.4035
VEH0266,BANK02,diesel,1017.7,2021,2.717259,2.717259,van,2021,15672,0.0,manufacturer_declared,170,15731,15803,2.66424,1.9915623217127545,2.66424,0.0015088506973818,0.0,,2.7173
VEH0267,BANK02,diesel,2639.2,2024,7.046664,7.046664,compact,2024,33325,0.0,manufacturer_declared,160,34038,31631,5.332,32.15866466616655,5.332,0.0005108774319978,0.0,,7.0467
VEH0268,BANK02,petrol,1754.9,2024,4.685583,4.685583,van,2024,21675,0.0,NEDC,168,22804,22022,3.6414,28.67578403910584,3.6414,0.0003628137271579,4.053819000000001,15.584834942063251,4.6856
VEH0269,BANK02,petrol,2288.0,2023,6.10896,6.10896,van,2023,26354,0.0,DEFRA_fleet_average,196,28094,25486,5.165384,18.268070679740354,5.165384,0.0006547716483919,5.285279999999999,15.585172403354235,6.109
