counterparty_id,reporting_year,total_ghg_tco2e,emissions_id,bank_id,scope_1_tco2e,scope_2_location_tco2e,scope_2_market_tco2e,scope_3_tco2e,pcaf_data_quality_score,data_source,verification_status,gwp_basis
CP00076,2024,95125.2,EM000228,,29604.8,10765.4,8062.0,54755.0,3,estimated_physical,self_reported,IPCC_AR6
CP00077,2022,793990.3,EM000229,,189490.5,68905.7,50727.0,535594.1,3,estimated_physical,self_reported,IPCC_AR6
CP00077,2023,698279.0,EM000230,,183530.7,66738.4,62861.3,448009.9,3,estimated_physical,self_reported,IPCC_AR6
CP00077,2024,629000.1,EM000231,,177758.3,64639.4,47793.5,386602.4,3,estimated_physical,self_reported,IPCC_AR6
CP00078,2022,7755.3,EM000232,,2021.3,735.0,709.7,4999.0,4,estimated_economic,modeled,IPCC_AR6
CP00078,2023,7532.6,EM000233,,1990.9,724.0,598.7,4817.7,4,estimated_economic,modeled,IPCC_AR6
CP00078,2024,8228.2,EM000234,,1961.0,713.1,630.5,5554.1,5,estimated_economic,modeled,IPCC_AR6
CP00079,2022,138360.5,EM000235,,44044.6,16016.2,13438.5,78299.7,3,estimated_physical,self_reported,IPCC_AR6
CP00079,2023,146192.0,EM000236,,42845.8,15580.3,11631.0,87765.9,3,estimated_physical,self_reported,IPCC_AR6
CP00079,2024,158852.8,EM000237,,41679.5,15156.2,12995.0,102017.1,3,estimated_physical,self_reported,IPCC_AR6
CP00080,2022,2345954.1,EM000238,,531012.6,193095.5,143775.4,1621846.0,2,reported,self_reported,IPCC_AR6
CP00080,2023,1689746.9,EM000239,,516739.4,187905.2,178972.4,985102.3,3,estimated_physical,self_reported,IPCC_AR6
CP00080,2024,1937073.1,EM000240,,502849.8,182854.5,130616.3,1251368.8,2,reported,self_reported,IPCC_AR6
CP00081,2022,44461.6,EM000241,,13721.3,4989.6,3634.2,25750.7,3,estimated_physical,self_reported,IPCC_AR6
CP00081,2023,53490.4,EM000242,,13191.0,4796.7,3722.3,35502.7,3,estimated_physical,self_reported,IPCC_AR6
CP00081,2024,43841.0,EM000243,,12681.2,4611.4,3924.5,26548.4,2,reported,self_reported,IPCC_AR6
CP00082,2022,7951.9,EM000244,,2376.4,864.1,706.7,4711.4,3,estimated_physical,self_reported,IPCC_AR6
CP00082,2023,7461.6,EM000245,,2328.5,846.7,668.3,4286.4,5,estimated_economic,modeled,IPCC_AR6
CP00082,2024,9004.7,EM000246,,2281.6,829.7,747.6,5893.4,4,estimated_economic,modeled,IPCC_AR6
CP00083,2022,599331.5,EM000247,,133021.2,48371.4,36576.4,417938.9,3,estimated_physical,self_reported,IPCC_AR6
CP00083,2023,431906.8,EM000248,,128758.2,46821.2,41259.6,256327.4,3,estimated_physical,self_reported,IPCC_AR6
CP00083,2024,544076.3,EM000249,,124631.8,45320.6,38989.9,374123.9,1,reported,third_party_verified,IPCC_AR6
CP00084,2022,5482654.8,EM000250,,1644103.9,597855.9,542579.3,3240695.0,3,estimated_physical,self_reported,IPCC_AR6
CP00084,2023,6908703.8,EM000251,,1584094.6,576034.4,507236.4,4748574.8,4,estimated_economic,modeled,IPCC_AR6
CP00084,2024,5797753.3,EM000252,,1526275.7,555009.4,550667.3,3716468.2,3,estimated_physical,self_reported,IPCC_AR6
CP00085,2022,12889.8,EM000253,,3145.0,1143.7,904.4,8601.1,4,estimated_economic,modeled,IPCC_AR6
CP00085,2023,10068.5,EM000254,,3082.8,1121.0,822.3,5864.7,3,estimated_physical,self_reported,IPCC_AR6
CP00085,2024,9383.2,EM000255,,3021.8,1098.8,1052.3,5262.6,5,estimated_economic,modeled,IPCC_AR6
CP00086,2022,249914.6,EM000256,,61879.8,22501.8,19977.5,165533.0,3,estimated_physical,self_reported,IPCC_AR6
CP00086,2023,257301.4,EM000257,,60608.7,22039.5,17417.3,174653.2,2,reported,self_reported,IPCC_AR6
CP00086,2024,223464.1,EM000258,,59363.8,21586.8,15252.0,142513.5,3,estimated_physical,self_reported,IPCC_AR6
CP00087,2022,43970.7,EM000259,,10681.4,3884.2,3268.3,29405.1,5,estimated_economic,modeled,IPCC_AR6
CP00087,2023,44798.0,EM000260,,10303.0,3746.5,2848.8,30748.5,4,estimated_economic,modeled,IPCC_AR6
CP00087,2024,38961.2,EM000261,,9938.0,3613.8,2584.9,25409.4,5,estimated_economic,modeled,IPCC_AR6
CP00088,2022,763462.3,EM000262,,184767.8,67188.3,64136.9,511506.2,3,estimated_physical,self_reported,IPCC_AR6
CP00088,2023,753751.7,EM000263,,180871.5,65771.4,56977.2,507108.8,2,reported,self_reported,IPCC_AR6
CP00088,2024,621480.0,EM000264,,177057.3,64384.5,54458.4,380038.2,2,reported,self_reported,IPCC_AR6
CP00089,2022,180218.8,EM000265,,44157.1,16057.1,13590.3,120004.6,4,estimated_economic,modeled,IPCC_AR6
CP00089,2023,178582.4,EM000266,,43200.8,15709.4,12985.4,119672.2,3,estimated_physical,self_reported,IPCC_AR6
CP00089,2024,149914.1,EM000267,,42265.3,15369.2,14875.3,92279.6,2,reported,self_reported,IPCC_AR6
CP00090,2022,31068.8,EM000268,,5075.4,1845.6,1483.9,24147.8,4,estimated_economic,modeled,IPCC_AR6
CP00090,2023,33137.4,EM000269,,4944.4,1798.0,1414.0,26395.0,2,reported,self_reported,IPCC_AR6
CP00090,2024,25312.5,EM000270,,4816.9,1751.6,1348.1,18744.0,3,estimated_physical,self_reported,IPCC_AR6
