vehicle_id,bank_id,fuel_type,annual_fuel_consumption_l,reporting_year,scope1_tco2e_2024,scope1_tco2e_2024_clean,vehicle_type,registration_year,annual_km_2024,annual_electricity_consumption_kwh,emission_factor_source,emissions_g_co2_per_km,annual_km_2022,annual_km_2023,scope1_check,scope1_delta_pct,scope1_recalc,delta_pct,scope1_fuel_path,delta_fuel_path,scope1_tco2e_2024_original
VEH0134,BANK01,diesel,1177.0,2020,3.14259,3.14259,suv,2020,21461,0.0,NEDC,177,20402,21013,3.798597,17.269455011942572,3.798597,0.0003182078533577,0.0,,3.1426
VEH0135,BANK01,diesel,1890.2,2020,5.046834,5.046834,executive,2020,34791,0.0,NEDC,134,35480,34204,4.661994,8.254107577144033,4.661994,0.0006736942220698,0.0,,5.0468
VEH0136,BANK01,hybrid,1708.8,2023,4.562496,4.562496,van,2023,20668,0.0,manufacturer_declared,92,20038,21605,1.901456,139.94770323373243,1.901456,8.767123286949991e-05,4.579584,0.373046984180215,4.5625
VEH0137,BANK01,diesel,1750.2,2018,4.673034,4.673034,sedan,2018,21495,0.0,NEDC,180,21498,20517,3.8691,20.77744178232664,3.8691,0.0007275839931588,0.0,,4.673
VEH0138,BANK01,petrol,1855.0,2019,4.95285,4.95285,van,2019,32377,0.0,manufacturer_declared,154,30962,31116,4.986058,0.6670199183403003,4.986058,0.0010095299628469,4.28505,15.583248736887548,4.9528
VEH0139,BANK01,hybrid,1454.4,2018,3.883248,3.883248,suv,2018,28887,0.0,DEFRA_fleet_average,88,30415,30104,2.542056,52.75823978700704,2.542056,0.0012360939431409,3.897792,0.3743657947884438,3.8832
VEH0140,BANK01,diesel,1155.7,2020,3.085719,3.085719,van,2020,16702,0.0,DEFRA_fleet_average,176,15511,17539,2.939552,4.971778012431832,2.939552,0.0006157435914052,0.0,,3.0857
VEH0141,BANK01,petrol,1585.4,2019,4.233018,4.233018,suv,2019,22849,0.0,manufacturer_declared,186,21051,22993,4.249914,0.397984523922149,4.249914,0.0004252303331145,3.662274000000001,15.58392408651016,4.233
VEH0142,BANK01,diesel,1154.6,2019,3.082782,3.082782,van,2019,22078,0.0,manufacturer_declared,139,21529,21688,3.068842,0.4548295415664976,3.068842,0.0005838847800796,0.0,,3.0828
VEH0143,BANK01,petrol,870.6,2019,2.324502,2.324502,compact,2019,15231,0.0,WLTP,174,15161,15451,2.650194,12.289439942887196,2.650194,8.604000859692264e-05,2.011086,15.584316135660028,2.3245
VEH0144,BANK01,petrol,1169.2,2023,3.121764,3.121764,van,2023,14563,0.0,manufacturer_declared,179,14260,14550,2.606777,19.757079335900222,2.606777,0.0011531808571882,2.7008520000000003,15.585748497140887,3.1218
VEH0145,BANK01,diesel,870.8,2023,2.325036,2.325036,executive,2023,13445,0.0,manufacturer_declared,139,12386,13394,1.868855,24.407725585987155,1.868855,0.0015483870967614,0.0,,2.325
VEH0146,BANK01,diesel,1922.9,2019,5.134143,5.134143,compact,2019,26604,0.0,NEDC,149,24652,25356,3.963996,29.51829416578625,3.963996,0.000837537250926,0.0,,5.1341
VEH0147,BANK01,diesel,2030.4,2019,5.421168,5.421168,van,2019,27387,0.0,NEDC,172,25586,27271,4.710564,15.086006686248188,4.710564,0.0005902752158199,0.0,,5.4212
VEH0148,BANK01,electric,0.0,2024,0.0,0.0,van,2024,29601,5328.2,WLTP,3,28384,28528,0.088803,0.0033782642478328,0.088803,100.0,0.0,,0.0888
VEH0149,BANK01,petrol,542.5,2022,1.448475,1.448475,compact,2022,9648,0.0,DEFRA_fleet_average,179,9395,9507,1.726992,16.125841926308876,1.726992,0.0017259233689983,1.253175,15.586410517286092,1.4485
VEH0150,BANK01,diesel,1218.2,2019,3.252594,3.252594,executive,2019,18112,0.0,NEDC,168,19235,19147,3.042816,6.894403079252902,3.042816,0.0001844678103655,0.0,,3.2526
VEH0151,BANK01,petrol,1203.1,2022,3.212277,3.212277,suv,2022,18135,0.0,WLTP,176,18725,18679,3.19176,0.6435320951449984,3.19176,0.00071599788314,2.779161,15.585243172309903,3.2123
VEH0152,BANK01,diesel,541.4,2020,1.445538,1.445538,executive,2020,8537,0.0,manufacturer_declared,176,7892,8117,1.502512,3.794445568487976,1.502512,0.002628848149428,0.0,,1.4455
VEH0153,BANK01,diesel,1540.4,2021,4.112868,4.112868,suv,2021,23621,0.0,manufacturer_declared,166,23879,24220,3.921086,4.891859041092186,3.921086,0.0007780398259143,0.0,,4.1129
VEH0154,BANK01,hybrid,1006.3,2021,2.686821,2.686821,van,2021,12677,0.0,DEFRA_fleet_average,86,12284,12742,1.090222,146.44521941402758,1.090222,0.0007815989281029,2.696884,0.3739130047862638,2.6868
VEH0155,BANK01,diesel,2610.1,2022,6.968967,6.968967,compact,2022,31522,0.0,DEFRA_fleet_average,149,30346,31772,4.696778,48.37831381427864,4.696778,0.0004735256134333,0.0,,6.969
VEH0156,BANK01,petrol,1732.1,2021,4.624707,4.624707,van,2021,30348,0.0,DEFRA_fleet_average,143,32019,29165,4.339764,6.565702651111906,4.339764,0.0001513611693751,4.001151,15.58424063475734,4.6247
VEH0157,BANK01,hybrid,1070.3,2021,2.857701,2.857701,compact,2021,16238,0.0,manufacturer_declared,87,16948,16118,1.412706,102.28554278101744,1.412706,3.4993176335506806e-05,2.868404,0.3731691909507882,2.8577
VEH0158,BANK01,diesel,2291.6,2018,6.118572,6.118572,compact,2018,31883,0.0,NEDC,168,32236,31395,5.356344,14.230900778590764,5.356344,0.0004576210244087,0.0,,6.1186
VEH0159,BANK01,electric,0.0,2021,0.0,0.0,executive,2021,34665,6239.7,WLTP,4,34382,34793,0.13866,0.0288475407471401,0.13866,100.0,0.0,,0.1387
VEH0160,BANK01,hybrid,1426.2,2019,3.807954,3.807954,executive,2019,23429,0.0,NEDC,96,23647,22510,2.249184,69.30584603127177,2.249184,0.0012079831932712,3.822216000000001,0.3719308380269632,3.808
VEH0161,BANK01,diesel,856.2,2020,2.286054,2.286054,executive,2020,16054,0.0,NEDC,178,17044,15376,2.857612,19.999636059758995,2.857612,0.0020121604479142,0.0,,2.2861
VEH0162,BANK01,electric,0.0,2019,0.0,0.0,sedan,2019,34214,6158.5,WLTP,4,32332,34926,0.136856,0.0321505816332411,0.136856,100.0,0.0,,0.1369
VEH0163,BANK01,petrol,1959.3,2023,5.231331,5.231331,suv,2023,25702,0.0,NEDC,194,25668,24471,4.986188,4.915819459675403,4.986188,0.0005925869286772,4.525983,15.583730650336069,5.2313
VEH0164,BANK01,hybrid,953.7,2022,2.546379,2.546379,compact,2022,11974,0.0,manufacturer_declared,87,11019,11732,1.041738,144.43766090898094,1.041738,0.0008246936852132,2.5559160000000003,0.3723127051123777,2.5464
VEH0165,BANK01,diesel,2583.2,2021,6.897144,6.897144,suv,2021,29148,0.0,WLTP,138,30488,29034,4.022424,71.46626014562364,4.022424,0.000637949283031,0.0,,6.8971
VEH0166,BANK01,petrol,2791.3,2018,7.452771,7.452771,sedan,2018,34445,0.0,WLTP,179,33728,32743,6.165655,20.87604642166972,6.165655,0.0003891155002094,6.447903,15.58486534304253,7.4528
VEH0167,BANK01,hybrid,566.0,2019,1.51122,1.51122,compact,2019,10515,0.0,NEDC,109,10295,10224,1.146135,31.851832463017026,1.146135,0.0013234515616668,1.51688,0.3744528242181258,1.5112
VEH0168,BANK01,hybrid,702.9,2022,1.876743,1.876743,suv,2022,13022,0.0,DEFRA_fleet_average,80,13178,12796,1.04176,80.14705882352942,1.04176,0.0022912559279594,1.883772,0.375416982522311,1.8767
VEH0169,BANK01,diesel,2786.6,2023,7.440222,7.440222,compact,2023,34662,0.0,DEFRA_fleet_average,145,32331,36699,5.02599,48.03451658280258,5.02599,0.0002956909760545,0.0,,7.4402
VEH0170,BANK01,diesel,1460.0,2019,3.8982,3.8982,executive,2019,27452,0.0,WLTP,130,27418,27775,3.56876,9.231217565765135,3.56876,0.0,0.0,,3.8982
VEH0171,BANK01,petrol,1580.5,2021,4.219935,4.219935,compact,2021,27490,0.0,WLTP,147,27547,28021,4.04103,4.426346748230027,4.04103,0.0008294035403789,3.650955,15.583456931131726,4.2199
VEH0172,BANK01,hybrid,657.7,2018,1.756059,1.756059,suv,2018,8595,0.0,NEDC,99,8243,8994,0.850905,106.38026571708946,0.850905,0.0023347189795545,1.762636,0.3708082667096381,1.7561
VEH0173,BANK01,petrol,2405.6,2018,6.422952,6.422952,sedan,2018,30855,0.0,NEDC,165,28488,30978,5.091075,26.16195990041396,5.091075,0.0007473143390877,5.556935999999999,15.58527936978221,6.423
VEH0174,BANK01,petrol,2116.2,2021,5.650254,5.650254,sedan,2021,32532,0.0,DEFRA_fleet_average,180,30797,33058,5.85576,3.508682049810792,5.85576,0.0008141160646217,4.888421999999999,15.5853565833719,5.6503
VEH0175,BANK01,diesel,1049.9,2022,2.803233,2.803233,van,2022,17634,0.0,WLTP,141,18746,18683,2.486394,12.741584801121611,2.486394,0.0011772260274033,0.0,,2.8032
VEH0176,BANK01,electric,0.0,2018,0.0,0.0,van,2018,11726,2110.7,manufacturer_declared,4,11084,11054,0.046904,0.0085280573085536,0.046904,100.0,0.0,,0.0469
VEH0177,BANK01,diesel,1940.0,2018,5.1798,5.1798,sedan,2018,28277,0.0,WLTP,157,30316,29046,4.439489,16.675590366368745,4.439489,0.0,0.0,,5.1798
VEH0178,BANK01,petrol,464.6,2021,1.240482,1.240482,suv,2021,8353,0.0,WLTP,175,8298,8414,1.461775,15.13741854936636,1.461775,0.0014510278113544,1.073226,15.586092770767754,1.2405
VEH0179,BANK01,electric,0.0,2019,0.0,0.0,executive,2019,9526,1714.7,NEDC,0,9891,9892,0.0,,0.0,,0.0,,0.0
VEH0180,BANK01,petrol,1942.3,2020,5.185941,5.185941,suv,2020,25868,0.0,WLTP,173,27925,26197,4.475164,15.881786678655793,4.475164,0.0007906052951177,4.486713,15.583501775130262,5.1859
